id,surfweight,year,age,sex,ethnicity,edu,lfs,partner,parent,number_children,tenure,hh_income,nzdep,migrant,disability,home_afford,life_satisfy,life_worth,health,tereo,gov_tereo,selfactual,trust,trust_police,trust_media,trust_parliament,voted,mwb,housecold,housedamp,moves,access_med,access_green,access_pt,neigh_connect,neigh_crime,victim,discrim,lonely,hardtalk,surfweight_1,surfweight_2,surfweight_3,surfweight_4,surfweight_5,surfweight_6,surfweight_7,surfweight_8,surfweight_9,surfweight_10,surfweight_11,surfweight_12,surfweight_13,surfweight_14,surfweight_15,surfweight_16,surfweight_17,surfweight_18,surfweight_19,surfweight_20,surfweight_21,surfweight_22,surfweight_23,surfweight_24,surfweight_25,surfweight_26,surfweight_27,surfweight_28,surfweight_29,surfweight_30,surfweight_31,surfweight_32,surfweight_33,surfweight_34,surfweight_35,surfweight_36,surfweight_37,surfweight_38,surfweight_39,surfweight_40,surfweight_41,surfweight_42,surfweight_43,surfweight_44,surfweight_45,surfweight_46,surfweight_47,surfweight_48,surfweight_49,surfweight_50,surfweight_51,surfweight_52,surfweight_53,surfweight_54,surfweight_55,surfweight_56,surfweight_57,surfweight_58,surfweight_59,surfweight_60,surfweight_61,surfweight_62,surfweight_63,surfweight_64,surfweight_65,surfweight_66,surfweight_67,surfweight_68,surfweight_69,surfweight_70,surfweight_71,surfweight_72,surfweight_73,surfweight_74,surfweight_75,surfweight_76,surfweight_77,surfweight_78,surfweight_79,surfweight_80,surfweight_81,surfweight_82,surfweight_83,surfweight_84,surfweight_85,surfweight_86,surfweight_87,surfweight_88,surfweight_89,surfweight_90,surfweight_91,surfweight_92,surfweight_93,surfweight_94,surfweight_95,surfweight_96,surfweight_97,surfweight_98,surfweight_99,surfweight_100
22,1780.911,2021,4,0,4,3,3,1,0,0,2,3,3,6,0,6,7,10,4,1,3,5,7,7,5,5,1,17,1,2,,,,,,4,0,0,3,4,1833.391,1788.338,1907.218,1715.913,1740.924,1720.651,1741.267,1690.622,2015.779,1685.187,1722.138,1893.416,2139.49,2106.704,2138.146,194.9747,2125.351,1768.474,1771.137,1802.113,1819.773,1768.308,1787.094,1749.365,1733.429,1909.66,1753.078,1848.323,1742.692,1727.336,1739.569,1754.186,1875.051,1801.499,1813.163,1750.406,1781.567,1737.766,1782.008,1783.99,1779.236,1780.855,1795.14,1771.158,1760.125,1778.128,1770.389,1788.878,1799.005,1773.844,1824.969,1783.458,1771.287,1775.546,1776.256,1772.769,1782.628,1764.965,1770.254,1774.355,1769.986,1779.948,1762.302,1831.42,1783.827,1790.713,1791.242,1785.901,1750.994,1780.401,1775.512,1782.176,1770.506,1771.913,1792.616,1796.861,1772.802,1754.04,1780.569,1799.487,1787.047,1784.881,1785.991,1784.258,1754.667,1788.083,1767.228,1774.71,1778.12,1795.618,1786.165,1778.419,1783.272,1759.746,1806.722,1774.933,1765.083,1789.401,1812.649,1804.665
23,1738.872,2021,6,0,4,1,3,0,0,0,2,1,10,1,0,5,8,10,4,1,3,4,8,10,8,9,1,14,1,1,,,,,,3,0,0,1,2,1834.051,1732.467,1890.904,1676.335,1705.146,1686.427,1675.308,1636.866,1946.603,1662.597,1687.291,1841.204,2116.464,2095.809,2091.621,184.8644,2096.785,1732.643,1718.832,1708.888,1779.596,1733.507,1766.146,1720.503,1714.045,1831.029,1711.836,1764.683,1703.608,1695.55,1728.864,1725.524,1836.847,1778.968,1757.568,1713.224,1727.005,1689.094,1751.915,1745.368,1745.594,1744.429,1739.303,1729.853,1727.991,1732.92,1717.202,1737.843,1712.91,1747.075,1744.842,1769.465,1760.839,1737.689,1737.264,1766.346,1726.226,1728.171,1743.307,1717.921,1793.967,1717.599,1732.473,1737.832,1732.017,1738.449,1747.857,1711.997,1747.559,1744.677,1732.039,1740.061,1736.236,1760.704,1718.282,1732.224,1754.945,1704.742,1738.173,1725.212,1744.093,1751.075,1715.5,1746.25,1716.245,1769.672,1706.703,1745.222,1730.558,1715.993,1777.194,1719.619,1736.399,1735.202,1744.687,1757.278,1743.547,1772.213,1752.335,1704.353
24,3044.037,2021,3,0,4,99,3,0,0,0,1,3,8,99,0,8,6,10,3,2,5,4,8,9,7,5,1,12,2,1,,,,,,3,0,1,2,3,3239.41,3031.114,3366.765,2935.119,2936.555,2896.714,2874.441,2880.828,3464.744,2914.438,2928.668,3216.418,3698.762,3717.052,3644.58,327.4709,3663.547,2989.625,3004.153,3017.62,3124.707,3032.404,3076.151,3014.735,3002.561,3252.777,2972.919,3100.01,2973.605,2985.453,3025.653,3022.1,3254.041,3088.282,3071.589,2980.328,3002.714,2956.795,3062.01,3060.723,3062.667,3042.733,3065.616,3037.042,3000.8,3034.237,3009.96,3051.721,3012.238,3068.27,3013.15,3081.042,3069.374,3057.395,3039.765,3085.201,3022.02,3055.975,3053.259,3013.949,3177.51,3023.221,3051.548,3002.345,3038.338,3026.032,3092.09,2981.044,3097.37,3034.403,3040.987,3017.036,3025.667,3054.527,2980.348,3055.932,3064.476,3014.54,3039.76,2986.587,3037.1,3047.828,3014.359,3059.161,3004.135,3102.741,2996.127,3067.131,3037.684,3019.956,3116.77,3016.354,3036.057,3017.924,3058.505,3074.218,3084.501,3111.995,3044.925,3004.534
25,1780.911,2021,5,0,4,3,3,0,0,0,77,1,4,1,0,7,7,9,3,1,4,5,8,8,6,2,1,13,4,3,,,,,,3,0,0,1,2,1833.391,1788.338,1907.218,1715.913,1740.924,1720.651,1741.267,1690.622,2015.779,1685.187,1722.138,1893.416,2139.49,2106.704,2138.146,194.9747,2125.351,1768.474,1771.137,1802.113,1819.773,1768.308,1787.094,1749.365,1733.429,1909.66,1753.078,1848.323,1742.692,1727.336,1739.569,1754.186,1875.051,1801.499,1813.163,1750.406,1781.567,1737.766,1782.008,1783.99,1779.236,1780.855,1795.14,1771.158,1760.125,1778.128,1770.389,1788.878,1799.005,1773.844,1824.969,1783.458,1771.287,1775.546,1776.256,1772.769,1782.628,1764.965,1770.254,1774.355,1769.986,1779.948,1762.302,1831.42,1783.827,1790.713,1791.242,1785.901,1750.994,1780.401,1775.512,1782.176,1770.506,1771.913,1792.616,1796.861,1772.802,1754.04,1780.569,1799.487,1787.047,1784.881,1785.991,1784.258,1754.667,1788.083,1767.228,1774.71,1778.12,1795.618,1786.165,1778.419,1783.272,1759.746,1806.722,1774.933,1765.083,1789.401,1812.649,1804.665
26,1433.499,2021,2,1,1,2,1,0,0,0,3,2,2,4,0,3,9,10,5,1,5,3,9,10,4,9,0,15,1,2,,,,,,9,0,1,3,3,1435,1425.662,1495.418,1398.288,1389.251,1402.462,1424.998,1347.152,1804.046,1359.097,1377.012,1457.19,1415.066,1462.557,1410.439,1466.908,1431.823,1737.26,1721.102,1696.136,1777.814,146.5345,1480.11,1432.548,1412.235,1488.155,1406.47,1464.132,1421.546,1408.539,1413.651,1425.704,1444.815,1456.54,1407.949,1473.25,1421.81,1457.184,1424.344,1423.687,1416.527,1434.991,1414.177,1457.521,1481.51,1443.312,1452.477,1423.485,1397.862,1457.563,1420.526,1441.843,1443.761,1458.366,1417.067,1413.292,1420.284,1450.554,1405.555,1413.373,1409.35,1416.873,1419.765,1464.492,1412.394,1455.894,1426.723,1440.048,1403.344,1453.947,1440.734,1423.328,1414.926,1438.451,1470.546,1419.955,1452.048,1486.646,1430.391,1423.505,1430.971,1431.332,1438.772,1404.946,1430.786,1427.096,1473.561,1418.474,1422.421,1446.612,1456.769,1403.76,1432.924,1454.418,1438.466,1425.881,1402.072,1463.2,1422.505,1401.533
27,2121.932,2021,2,0,1,4,1,1,0,0,3,3,5,1,0,9,9,8,5,1,4,5,7,8,5,7,1,20,2,1,,,,,,8,0,0,2,1,2206.715,2169.187,2347.639,2000.631,2008.576,2049.036,2019.426,2035.302,2501.133,2016.877,2033.616,2227.3,2064.099,2149.438,2089.323,2241.237,2080.139,2099.593,2060.951,2090.044,2237.656,2170.229,2569.334,2307.408,2308.881,2601.43,2330.409,134.4109,2352.772,2349.109,2110.26,2052.604,2186.912,2151.788,2171.176,2082.359,2067.999,2098.987,2114.282,2107.95,2121.309,2125.753,2087.283,2159.21,2184.373,2089.26,2113.651,2118.555,2115.875,2106.982,2120.639,2137.9,2175.976,2108.524,2125.917,2099.143,2123.822,2096.963,2104.27,2123.598,2123.561,2138.084,2153.811,2110.587,2103.291,2098.516,2133.476,2115.694,2096.052,2110.953,2122.659,2154.708,2165.11,2149.589,2118.715,2074.273,2091.746,2066.767,2120.772,2164.754,2111.014,2110.378,2147.135,2166.194,2150.017,2132.937,2123.243,2104.658,2118.443,2095.773,2123.212,2110.184,2135.341,2175.355,2129.202,2086.288,2138.621,2080.057,2121.219,2096.689
28,3125.268,2021,2,1,4,2,1,1,0,0,1,3,10,1,0,6,9,8,4,2,5,4,9,10,8,9,1,15,99,1,,,,,,9,0,0,1,3,3240.377,3372.554,3581.198,2853.573,2874.832,2901.757,2915.885,3029.13,3741.159,2864.587,2988.317,3446.002,3025.686,3047.421,3027.497,3434.076,3066.18,3044.161,3137.759,2937.529,3177.478,3069.482,3906.552,3369.995,3450.473,3848.365,3432.055,196.3408,3423.644,3504.838,3108.05,3027.985,3335.539,3106.609,3195.623,3044.335,3067.683,3051.736,3110.464,3146.434,3169.836,3149.979,3086.031,3226.839,3007.195,3118.07,3119.356,3133.042,3096.142,3190.829,3189.548,3124.173,3059.83,3105.095,3148.952,3074.79,3121.326,3224.02,3139.328,3166.758,3071.362,3080.587,3113.822,3058.689,3185.01,3123.437,3195.145,3084.243,3151.927,3142.951,3104.364,3143.375,3175.047,3140.508,3165.337,3093.891,3187.062,3042.473,3095.948,3238.768,3120.135,3115.8,3111.484,3053.888,3131.137,3116.544,3080.753,3164.005,3172.909,3180.595,3074.222,3041.373,3165.153,3127.778,3046.69,3148.011,3067.089,3188.579,3097.888,3256.549
29,832.1589,2021,5,0,1,1,1,0,0,0,2,1,6,2,0,8,8,8,4,1,5,4,5,7,6,7,1,13,2,1,,,,,,3,0,0,2,3,841.8696,854.1749,933.233,785.7496,789.2238,817.4846,781.8334,778.5495,1037.33,782.9912,793.3737,870.2906,811.8931,809.6427,823.3638,897.4828,793.5482,815.6789,803.2852,844.0469,861.2115,843.7756,1005.319,917.264,922.2427,1032.254,912.7307,51.8191,922.1337,907.7769,822.7028,807.3624,864.1953,837.7927,829.5378,829.9089,813.9326,835.9767,825.4,830.2649,840.2667,826.776,827.3047,824.2795,827.1694,832.4261,855.546,830.5554,849.2305,846.3557,830.2697,828.3168,833.1053,842.0511,838.9599,830.5128,836.8504,818.9495,825.199,833.9647,825.3638,828.1053,838.649,824.4303,822.9995,822.3196,846.7875,839.6047,810.3573,828.4761,815.9684,870.3659,837.9213,829.994,822.1415,828.0289,815.612,843.8121,850.4243,831.7149,830.076,826.1917,836.3296,826.7613,846.8816,826.8527,827.7559,846.655,821.6742,838.7119,827.095,804.1137,840.4826,862.3015,847.7002,819.1827,818.0999,834.6208,823.0501,831.199
30,170.9162,2021,4,1,1,2,3,0,0,0,1,2,5,6,0,5,7,7,3,1,2,3,7,5,2,5,0,14,1,2,,,,,,3,0,0,2,1,180.0585,173.1417,185.4161,161.194,167.1429,163.5754,164.1238,163.9003,190.219,163.9346,166.3347,179.561,167.9369,170.815,168.7852,178.6665,167.8234,169.015,164.9195,166.2294,178.9351,173.6204,200.1153,187.9679,190.8204,205.3883,189.942,10.60932,190.0117,188.4573,170.259,166.4624,180.1131,175.3202,172.7211,168.5268,167.641,168.4838,172.0505,171.3789,172.8758,170.063,168.6136,173.2403,169.4819,169.5769,169.8521,169.3676,170.8246,172.3426,171.7697,174.0849,171.6414,169.5193,172.2908,173.0255,170.1799,169.7996,169.263,169.3101,174.3113,169.5604,172.339,169.9124,169.6418,169.8853,173.3024,167.8445,171.9048,170.8324,169.2742,172.0421,174.1859,175.2351,167.0562,168.0845,173.2021,164.05,170.6265,171.4907,171.8943,171.2878,170.9366,172.4901,170.6782,173.1998,166.0854,171.4514,171.775,168.5878,174.4865,169.211,171.002,173.8012,172.6229,171.0575,169.6677,173.2618,171.7597,168.3157
31,2905.739,2021,6,1,3,1,1,1,0,0,1,2,8,3,1,4,8,8,4,1,3,3,6,4,3,5,0,12,1,1,,,,,,4,1,0,2,2,2953.899,3043.077,3120.872,2758.639,2766.478,2761.155,2804.213,2726.602,3354.559,2867.199,2798.557,3007.952,2859.242,2819.069,2889.333,3058.113,2889.306,2857.851,2830.367,2885.258,3107.953,2916.444,3367.254,3177.162,3235.007,3527.726,3227.772,182.0617,3213.072,3229.709,2852.985,2805.339,2946.423,2909.187,3097.038,2887.734,2845.367,2849.104,2906.188,2926.721,2927.14,2901.916,2934.402,2873.631,2917.036,2895.069,2872.906,2846.695,2904.421,2936.292,2912.221,2896.269,2947.362,2889.839,2941.799,2914.976,2957.312,2896.228,2878.598,2918.581,2908.043,2893.021,2907.384,2833.581,2912.336,2909.071,2884.718,2907.791,2885.104,2921.574,2897.59,2912.912,2934.191,2890.895,2954.599,2916.047,2883.483,2921.975,2885.836,2929.342,2877.338,2895.605,2912.192,2889.089,2913.77,2900.85,2884.428,2908.931,2895.006,2976.188,2876.534,2942.614,2892.479,2909.705,2872.353,2871.939,2946.345,2951.08,2920.698,2936.003
32,608.8338,2021,6,0,1,1,3,0,0,0,3,1,9,1,0,4,10,6,2,1,2,5,7,10,8,6,1,7,1,1,,,,,,5,0,0,1,2,625.248,623.0519,673.9869,572.4692,586.3948,575.6505,571.2539,596.5007,703.5401,566.7342,586.5538,646.5882,613.6747,608.717,604.2236,639.2728,597.7858,589.267,582.3375,618.3553,640.0226,625.2445,703.9067,670.8322,665.7264,40.17967,663.7775,724.3864,674.9501,675.2596,600.3478,588.9113,642.7978,617.9696,617.0877,590.7104,595.5112,609.6437,609.6056,607.7673,614.5706,601.6002,598.7459,621.5214,605.9166,603.9078,610.5311,601.8278,623.3667,609.4621,611.5883,605.4207,600.1863,605.3408,617.35,596.8868,607.3405,614.0933,616.074,606.1652,602.5502,601.2654,616.16,634.4745,613.2245,596.7226,608.2252,614.8958,596.2567,610.6265,598.7044,616.9395,614.1216,641.3776,588.8289,594.6912,614.5103,588.3845,605.3807,616.1396,610.5847,608.0175,621.1916,612.7937,609.8616,605.4352,605.9598,604.3793,613.8138,602.6213,604.15,606.6586,605.2388,629.0112,605.4343,604.6461,596.2069,614.3383,601.7805,633.0362
33,4252.162,2021,5,1,4,1,1,1,0,0,2,3,4,1,0,6,8,8,3,1,2,3,7,5,0,1,1,15,2,1,,,,,,5,0,0,1,4,4348.043,4554.07,4670.914,3977.121,3980.481,3939.875,3972.654,3909.084,5100.959,4137.334,4085.721,4472.537,4149.64,4098.21,4186.732,4577.152,4287.847,4152.194,4098.196,4136.978,4624.334,4288.186,4827.766,4639.976,4750.563,280.3372,4700.854,5108.497,4667.149,4732.888,4126.607,4092.879,4347.965,4250.855,4585.133,4163.188,4148.926,4156.678,4252.014,4300.119,4295.81,4223.458,4317.606,4212.376,4186.157,4274.875,4218.961,4165.218,4235.438,4332.739,4238.94,4208.105,4289.505,4235.486,4337.879,4262.525,4354.903,4267.282,4179.057,4276.888,4232.814,4206.939,4262.281,4156.495,4284.58,4278.18,4235.478,4243.024,4252.482,4268.598,4217.606,4257.006,4309.749,4207.563,4292.751,4282.052,4243.655,4267.198,4225.548,4242.752,4235.637,4260.783,4263.204,4199.259,4256.279,4237.139,4221.629,4265.312,4245.078,4371.191,4204.659,4339.542,4220.935,4243.965,4178.285,4218.614,4303.469,4384.396,4277.694,4327.499
34,372.5075,2021,3,1,1,4,2,1,0,0,3,1,4,6,0,3,3,3,3,2,2,2,2,7,4,4,0,8,2,2,,,,,,5,0,0,2,5,376.8626,377.8553,404.9296,376.5064,359.894,359.2201,351.9624,362.451,431.1208,353.8144,355.7368,381.8031,365.5243,365.4831,397.9778,387.5628,359.0432,364.2547,354.8318,361.507,383.8713,382.2279,429.2774,405.9986,415.1798,24.69646,416.2615,443.9648,414.4579,414.5136,376.0937,365.4811,378.5495,373.4695,376.1989,372.0642,365.0072,370.5621,379.2449,371.4274,372.5879,363.7365,371.2536,377.6183,364.887,365.7983,376.0088,384.144,367.6719,381.3828,379.3871,378.2746,375.5116,370.5788,372.3908,369.1926,379.0343,373.8095,364.4602,369.7481,367.0955,366.9572,370.0481,389.0883,378.584,368.2288,369.5176,376.2933,369.3427,372.1165,366.3715,369.6883,374.4823,367.4073,369.076,371.7708,382.0746,371.5399,372.9608,375.2079,371.2893,372.5811,370.1924,366.6298,376.3384,371.0844,374.882,379.872,366.6723,372.5333,367.3318,369.4813,374.7633,393.2213,368.2499,370.3676,366.2776,369.4414,367.6069,369.8057
35,333.477,2021,2,0,1,4,1,1,0,0,1,3,8,5,0,5,8,7,3,1,4,3,8,7,7,8,0,10,3,2,,,,,,9,0,1,2,2,347.5359,347.0569,365.1317,315.9937,328.2241,318.6077,316.1456,323.5195,386.6136,305.5204,320.6734,366.7833,324.0581,323.9126,326.5421,347.2094,349.1254,330.4886,319.3186,318.6215,360.4486,340.6817,20.36268,358.2817,364.9875,413.4779,368.9366,394.772,370.4873,364.9569,325.0205,323.9882,345.5558,342.2939,341.7956,328.5739,332.9996,327.3654,333.8035,333.6662,335.1712,330.9814,324.4364,341.9479,327.0355,335.1163,330.739,329.9639,339.7068,331.8533,345.3697,334.5892,342.397,325.4195,333.8807,336.7717,329.7565,323.9523,327.9303,334.1278,331.8304,334.2016,332.8124,338.532,326.1395,337.2992,329.0153,330.6828,334.4953,332.2162,328.5263,334.7932,342.7208,341.6513,338.7357,333.0826,337.6458,320.2874,332.7432,346.2767,335.5834,338.5584,332.4186,336.872,333.2219,329.3798,328.1998,331.1055,337.0104,325.4275,334.8252,335.9875,332.1251,340.3988,329.7199,329.4236,323.6677,323.0814,330.0759,345.5612
36,832.2164,2021,6,1,3,2,1,1,0,0,2,2,5,6,0,7,8,7,3,1,4,3,7,9,7,7,1,19,1,1,,,,,,4,0,0,1,4,862.8685,898.0654,953.6243,759.8678,765.5286,772.6984,776.4604,806.6163,996.2198,762.8006,795.7482,917.6234,805.699,811.4868,806.1812,914.4478,816.4821,810.6187,835.5424,782.2239,846.1193,817.3614,54.90928,897.3839,918.814,1024.767,913.9095,990.5042,911.6699,933.2906,827.6314,806.3112,888.2087,827.2477,850.9509,810.6651,816.8821,812.6358,828.2742,837.8527,844.0844,838.7966,821.7681,859.2633,800.7751,830.2996,830.6422,834.2866,824.4604,849.6744,849.3332,831.9249,814.7911,826.8447,838.523,818.7746,831.1666,858.5126,835.9603,843.2646,817.8618,820.3184,829.1683,814.4874,848.1247,831.7287,850.8237,821.2921,839.3154,836.9252,826.65,837.0381,845.4717,836.2745,842.8862,823.8611,848.6713,810.1691,824.4088,862.4398,830.8496,829.6953,828.5459,813.2089,833.7793,829.8932,820.3628,842.5315,844.9025,846.9491,818.6235,809.8762,842.8371,832.8847,811.2921,838.2726,816.7242,849.0752,824.9255,867.1747
37,1615.944,2021,5,0,4,4,3,1,0,0,2,3,5,1,0,10,9,9,4,1,4,5,8,9,4,6,1,20,1,1,,,,,,3,0,0,1,1,1651.898,1761.731,1843.796,1481.762,1492.307,1482.694,1528.347,1505.542,1856.931,1535.862,1560.02,1734.733,1599.602,1620.677,1568.558,1733.924,1588.1,1620.499,1550.772,1607.635,1660.057,1608.345,1640.446,1568.343,1577.568,1724.378,1578.101,1725.836,1580.886,1596.034,1790.672,1781.074,1939.464,1868.802,98.80619,1800.76,1807.025,1814.254,1613.728,1621.817,1630.714,1607.185,1637.969,1595.664,1584.941,1622.124,1608.225,1615.31,1627.965,1614.683,1598.397,1603.018,1603.506,1603.858,1618.869,1583.617,1619.918,1625.834,1591.469,1707.085,1604.959,1608.553,1631.035,1592.221,1633.454,1627.195,1658.965,1577.096,1609.801,1622.863,1599.741,1605.998,1633.867,1576.004,1641.679,1679.8,1595.833,1603.581,1587.598,1600.275,1627.295,1610.645,1661.37,1618.031,1616.242,1600.125,1603.561,1627.695,1613.069,1643.705,1597.871,1618.226,1616.97,1584.972,1602.803,1639.237,1643.202,1609.797,1627.199,1643.084
38,1871.112,2021,5,0,4,3,3,1,0,0,2,3,5,1,0,10,88,88,3,1,3,4,4,7,4,5,1,77,1,1,,,,,,4,0,0,88,88,1927.911,1929.019,2059.406,1770.66,1804.779,1770.32,1765.57,1813.507,2141.587,1760.974,1805.189,2000.006,1899.457,1833.732,1835.018,1991.234,1833.191,1817.927,1791.823,1933.088,1935.447,1851.493,1919.218,1839.329,1817.398,2042.331,1808.704,1939.84,1825.223,1846.935,2093.321,2058.722,118.0869,2130.756,2158.723,2084.229,2084.902,2109.848,1873.439,1874.864,1894.398,1868.365,1854.895,1869.162,1863.063,1857.368,1872.365,1840.164,1918.619,1861.026,1883.182,1854.746,1851.09,1876.043,1894.776,1826.749,1870.905,1880.996,1913.244,1859.602,1870.755,1839.324,1868.125,1958.887,1898.198,1835.633,1862.306,1885.734,1842.123,1896.259,1846.861,1889.069,1885.151,1932.718,1825.613,1836.441,1879.293,1850.305,1850.468,1882.176,1865.908,1862.856,1877.767,1864.245,1873.689,1866.334,1882.251,1868.44,1870.514,1871.499,1851.189,1856.238,1854.759,1892.89,1828.573,1878.17,1857.688,1893.235,1868.814,1971.722
39,2140.873,2021,5,1,4,1,1,1,0,0,1,2,5,6,0,5,6,6,3,1,1,4,6,10,1,0,1,19,2,1,,,,,,5,0,0,1,1,2200.575,2231.351,2370.447,2009.85,2074.965,2049.784,2030.005,2068.353,2453.247,2037.754,2058.492,2278.994,2077.085,2072.314,2135.705,2275.698,2107.695,2157.579,2057.742,2135.309,2224.236,2120.795,2184.976,2058.776,2122.855,2253.333,2116.973,2253.292,2083.861,2111.515,2364.252,2448.093,132.4538,2439.612,2496.003,2380.213,2419.52,2370.867,2163.001,2151.328,2160.554,2148.354,2112.947,2114.122,2192.921,2139.877,2108.822,2078.347,2212.329,2100.119,2162.927,2128.428,2144.287,2115.062,2152.13,2198.191,2141.758,2090.314,2188.919,2122.761,2099.023,2102.511,2170.833,2137.597,2164.549,2155.712,2112.535,2134.162,2222.202,2155.692,2164.649,2152.452,2181.694,2132.042,2101.341,2098.017,2180.308,2065.393,2155.777,2182.827,2144.195,2138.925,2116.284,2132.693,2143.842,2134.906,2119.241,2137.51,2133.413,2134.328,2156.616,2090.352,2146.917,2123.998,2119.884,2173.858,2132.132,2118.071,2181.855,2147.118
40,2115.728,2021,5,0,4,1,3,1,1,1,3,3,10,1,0,10,10,8,4,2,4,5,8,6,9,1,1,20,1,2,,,,,,5,0,0,1,1,2254.893,2154.336,2323.468,2005.702,2037.933,1987.981,2000.121,2022.089,2375.096,2049.357,2043.903,2229.135,2086.692,2109.399,2060.485,2261.446,2069.99,2068.504,2040.241,2103.844,2193.922,2086.167,2183.537,2072.307,2096.122,2256.052,2065.605,2180.906,2064.569,2083.825,2390.58,2343.613,134.9175,2420.997,2427.675,2373.51,2345.707,2351.899,2126.439,2131.38,2149.784,2114.66,2114.578,2114.669,2081.935,2100.802,2101.637,2094.865,2126.332,2129.834,2100.635,2138.699,2121.664,2122.821,2129.434,2130.863,2110.503,2117.42,2113.333,2097.456,2200.462,2102.977,2123.985,2082.74,2116.006,2092.769,2162.032,2062.722,2163.471,2118.006,2107.71,2103.198,2144.681,2115.917,2062.961,2104.684,2130.627,2088.382,2101.313,2089.273,2107.459,2103.226,2096.058,2120.122,2112.019,2152.574,2078.869,2140.52,2118.107,2115.086,2159.447,2091.525,2109.71,2102.254,2111.972,2133.626,2145.15,2156.04,2127.544,2120.396
41,3741.336,2021,5,0,4,4,1,0,0,0,2,1,4,5,0,5,7,5,3,1,4,4,2,3,2,4,1,20,2,2,,,,,,77,0,1,2,3,3926.943,3909.21,4159.238,3488.861,3571.621,3588.246,3469.653,3537.302,4422.488,3517.042,3628.493,3963.408,3654.104,3711.288,3670.042,4033.985,3688.014,3648.374,3614.461,3731.392,3852.913,3721.689,3811.99,3644.875,3650.112,4148.187,3641.789,3881.398,3612.093,3645.653,4152.474,4183.742,233.5252,4200.056,4323.568,4188.776,4089.702,4373.782,3738.263,3743.78,3759.081,3793.547,3721.345,3730.438,3812.242,3731.328,3761.417,3729.278,3737.254,3707.086,3785.709,3715.823,3660.427,3681.634,3784.337,3758.984,3784.532,3748.47,3707.342,3718.01,3744.323,3916.328,3661.928,3755.564,3778.98,3695.323,3742.781,3837.457,3685.232,3720.937,3713.032,3765.45,3783.088,3658.74,3726.25,3669.52,3724.813,3738.195,3710.721,3709.242,3829.271,3716.516,3688.782,3850.618,3734.236,3715.991,3839.317,3771.73,3740.935,3713.435,3728.915,3764.011,3739.639,3668.902,3686.515,3774.176,3772.32,3772.734,3725.218,3779.461
42,3099.207,2021,2,1,4,4,1,0,0,0,3,1,7,4,0,5,9,9,5,1,5,5,4,10,0,3,0,18,99,1,,,,,,9,0,1,1,1,3200.644,3265.577,3414.02,2950.821,2963.943,2950.59,2978.11,2819.377,3733.233,2841.543,3002.23,3419.355,2997.135,2934.548,3080.817,3369.264,3037.494,3111.52,3043.586,2971.902,3159.456,3055.992,3322.01,3044.491,2980.669,3343.484,3026.538,3205,3005.441,2993.552,3628.692,3400.438,3641.779,187.8824,3604.31,3474.99,3462.075,3407.806,3120.786,3101.055,3137.042,3122.982,3069.075,3057.526,3086.911,3121.137,3107.632,3044.041,3132.061,3068.742,3123.527,3106.691,3050.305,3102.631,3128.216,3107.438,3107.741,3097.513,3112.839,3090.627,3042.256,3014.084,3098.896,3180.385,3112.069,3097.698,3084.136,3107.609,3050.443,3155.109,3070.705,3124.933,3173.738,3122.298,3044.876,3052.461,3126.822,3094.877,3105.515,3122.097,3114.968,3119.618,3010.182,3074.504,3105.67,3121.507,3122.667,3121.529,3090.941,3122.47,3079.417,3088.268,3116.617,3130.207,3044.186,3114.656,3051.841,3092.547,3142.451,3100.297
43,3743.211,2021,4,0,4,1,3,1,0,0,1,1,4,1,1,8,7,7,1,1,3,5,8,7,7,77,1,16,1,1,,,,,,5,0,0,1,1,3989.427,3811.518,4110.75,3548.549,3605.573,3517.198,3538.675,3577.542,4202.093,3625.785,3616.135,3943.854,3691.841,3732.014,3645.473,4001.019,3662.29,3659.661,3609.657,3722.185,3881.555,3690.911,3863.181,3666.389,3708.523,3991.476,3654.532,3858.526,3652.699,3686.767,4229.487,4146.393,4522.199,226.0903,4295.117,4199.288,4150.097,4161.052,3762.162,3770.902,3803.465,3741.322,3741.176,3741.338,3683.423,3716.804,3718.281,3706.3,3761.973,3768.167,3716.509,3783.853,3753.713,3755.76,3767.459,3769.988,3733.967,3746.205,3738.973,3710.884,3893.125,3720.651,3757.819,3684.847,3743.703,3702.591,3825.135,3649.432,3827.679,3747.241,3729.025,3721.043,3794.437,3743.546,3649.854,3723.671,3769.571,3694.829,3717.708,3696.407,3728.581,3721.093,3708.41,3750.984,3736.649,3808.4,3678,3787.074,3747.421,3742.076,3820.56,3700.39,3732.564,3719.372,3736.566,3774.876,3795.266,3814.531,3764.116,3751.47
