id,surfweight,year,age,sex,ethnicity,edu,lfs,partner,parent,number_children,tenure,hh_income,nzdep,migrant,disability,home_afford,life_satisfy,life_worth,health,tereo,gov_tereo,selfactual,trust,trust_police,trust_media,trust_parliament,voted,mwb,housecold,housedamp,moves,access_med,access_green,access_pt,neigh_connect,neigh_crime,victim,discrim,lonely,hardtalk
169,1895.455,2021,6,0,4,2,1,1,0,0,2,1,1,5,0,8,9,10,4,1,2,4,7,8,3,3,1,20,1,1,,,,,,3,0,0,1,2
170,567.0516,2021,2,0,1,1,1,1,1,4,3,2,1,1,0,2,7,9,3,2,2,4,6,10,1,3,1,12,1,1,,,,,,9,0,0,1,3
171,567.0516,2021,6,0,1,3,1,1,0,0,2,1,6,2,0,8,9,10,4,1,1,5,6,10,3,8,1,16,2,1,,,,,,8,0,0,1,3
172,662.0494,2021,4,0,3,3,3,0,0,0,1,2,5,1,0,7,7,6,3,2,4,3,6,6,6,7,1,12,2,1,,,,,,2,0,1,3,3
173,2860.047,2021,4,1,4,4,3,1,0,0,1,3,4,1,0,9,8,9,4,1,4,5,8,8,6,6,1,19,1,1,,,,,,4,1,0,2,2
174,2860.047,2021,6,0,4,1,3,0,0,0,3,1,10,1,1,7,7,10,2,1,1,3,6,5,1,1,0,7,3,1,,,,,,5,0,0,1,2
175,969.6224,2021,4,0,3,3,1,1,1,3,2,3,6,1,0,8,10,10,5,2,3,5,9,8,1,5,1,20,1,1,,,,,,8,0,0,1,1
176,2488.358,2021,5,0,4,1,1,1,0,0,2,3,7,1,0,6,8,8,5,1,2,5,6,8,4,4,1,19,1,1,,,,,,4,0,0,3,1
177,4512.784,2021,6,0,4,1,1,1,0,0,2,1,9,1,0,6,10,10,4,1,5,4,9,7,6,8,1,14,3,2,,,,,,8,0,1,1,1
178,7334.242,2021,3,0,3,1,1,1,1,2,3,3,9,1,0,10,7,7,5,2,4,4,7,9,0,5,1,20,2,2,,,,,,3,1,0,1,2
179,1066.853,2021,2,1,3,2,1,1,1,2,1,3,9,2,0,2,8,8,4,1,2,4,6,5,3,2,1,14,1,2,,,,,,4,0,1,2,5
180,12637.88,2021,6,0,4,4,1,0,0,0,2,1,9,6,0,8,7,8,4,1,4,4,9,9,4,7,1,19,1,1,,,,,,8,0,1,2,3
181,1605.263,2021,6,1,4,2,3,0,0,0,2,1,8,1,1,4,7,7,3,1,1,5,7,10,0,5,1,20,1,1,,,,,,8,0,0,2,2
182,2257.89,2021,3,1,3,4,1,1,1,2,1,3,3,6,0,6,7,5,3,1,3,3,6,9,3,6,1,15,3,1,,,,,,4,0,1,2,4
183,10447.11,2021,6,1,4,1,1,0,0,0,3,2,8,1,0,5,6,6,2,1,1,3,4,9,7,6,1,14,1,1,,,,,,4,0,1,1,5
184,781.9372,2021,4,1,3,4,1,0,0,0,1,3,3,6,0,8,8,9,3,1,3,3,7,0,6,5,1,20,1,1,,,,,,4,0,1,3,6
185,975.4602,2021,5,1,4,2,3,0,0,0,1,1,6,1,0,7,9,9,5,1,1,4,7,10,0,6,1,17,1,1,,,,,,8,0,0,1,4
186,4893.944,2021,4,0,4,4,3,0,0,0,1,1,6,1,0,5,7,5,4,3,5,5,7,9,7,8,1,8,2,2,,,,,,3,0,0,1,5
187,1482.693,2021,4,1,4,1,1,1,1,1,1,3,3,1,0,5,8,7,1,1,4,5,7,8,6,5,0,20,1,1,,,,,,9,1,0,1,3
188,1063.487,2021,2,1,4,4,3,1,0,0,1,2,8,1,0,8,6,4,4,1,4,5,7,3,7,7,1,20,2,2,,,,,,3,0,0,3,6
189,22036.87,2021,5,0,4,1,1,0,0,0,3,1,8,2,1,5,10,10,2,1,4,2,0,4,0,2,1,9,4,2,,,,,,8,0,0,3,3
190,2209.958,2021,2,0,4,1,3,1,0,0,2,3,4,6,0,9,4,7,5,1,4,5,10,10,8,8,0,13,4,2,,,,,,3,0,0,2,3
191,3383.868,2021,3,0,4,3,1,0,1,1,3,1,4,1,0,6,5,7,4,1,5,4,5,9,5,5,1,4,2,1,,,,,,3,0,0,2,2
192,1035.741,2021,4,1,1,2,1,1,0,0,1,2,4,1,0,6,5,5,3,1,5,4,9,10,3,1,1,20,1,1,,,,,,4,0,1,3,6
193,3427.109,2021,5,1,4,2,1,0,0,0,3,1,5,1,0,10,10,10,2,1,5,4,0,10,0,5,0,5,1,2,,,,,,5,1,0,1,2
194,3427.109,2021,5,1,4,1,1,0,0,0,3,1,7,1,0,5,8,10,4,1,5,4,2,5,3,0,1,11,2,1,,,,,,5,0,0,3,3
195,1371.379,2021,2,0,3,3,3,1,1,1,1,3,6,6,0,4,9,8,4,1,2,5,8,10,7,8,1,20,1,1,,,,,,8,0,0,1,1
196,2598.285,2021,4,1,3,1,1,0,0,0,3,2,5,1,0,7,7,7,3,1,2,3,6,8,5,8,1,11,3,1,,,,,,4,0,0,3,3
197,2371.825,2021,2,0,3,2,1,1,0,0,3,2,8,5,0,4,10,10,3,1,4,4,10,10,5,10,1,12,2,2,,,,,,9,0,0,1,2
198,1061.045,2021,6,0,1,3,3,1,0,0,2,3,6,1,0,8,10,10,4,1,3,5,5,8,3,8,1,20,1,1,,,,,,8,0,0,1,1
199,6883.918,2021,5,0,4,4,1,0,0,0,2,3,1,2,0,10,8,8,4,1,4,5,8,9,6,7,1,20,1,1,,,,,,9,0,0,1,1
200,96.20105,2021,6,0,4,2,2,1,0,0,3,1,9,6,1,7,8,8,4,1,3,4,8,9,7,8,1,9,2,1,,,,,,8,0,1,2,3
201,5955.679,2021,5,1,4,3,1,1,0,0,2,3,4,1,0,8,9,10,5,1,3,5,7,9,2,5,1,20,1,1,,,,,,4,0,0,1,1
202,414.451,2021,5,1,3,4,3,1,1,2,1,3,3,6,1,3,9,9,5,1,4,5,9,9,5,5,1,17,1,1,,,,,,4,0,0,1,3
203,1909.797,2021,1,1,3,1,1,0,0,0,3,2,5,1,0,5,9,10,4,2,5,5,7,8,7,7,1,17,2,2,,,,,,5,0,0,1,1
204,2696.829,2021,6,0,4,4,1,0,0,0,2,1,7,1,0,8,10,10,4,1,2,5,8,9,7,7,1,16,2,2,,,,,,3,1,0,1,3
205,13953.81,2021,3,1,4,1,1,1,1,3,1,3,9,1,0,7,7,8,5,1,5,5,7,9,1,6,1,13,1,1,,,,,,5,0,0,1,1
206,5163.378,2021,5,0,4,4,1,1,0,0,2,2,2,1,0,5,7,6,3,2,4,4,6,8,5,7,1,18,3,2,,,,,,3,0,0,1,2
207,3887.704,2021,3,1,4,4,1,1,1,2,1,3,2,1,0,8,0,9,4,2,5,5,8,7,6,7,1,18,1,1,,,,,,3,0,0,2,2
208,1243.086,2021,1,1,4,1,3,0,0,0,1,2,3,1,0,3,5,7,4,2,4,5,7,8,5,7,99,14,1,3,,,,,,3,0,1,3,3
209,3004,2021,4,0,4,1,1,1,0,0,2,2,2,1,0,5,6,7,4,1,5,5,8,9,7,4,1,10,4,2,,,,,,3,0,1,1,4
210,2361.393,2021,4,1,4,3,1,1,1,1,1,3,1,1,0,3,8,8,4,1,3,5,5,9,2,6,1,18,1,1,,,,,,8,0,0,1,4
211,3126.454,2021,6,1,3,1,1,0,0,0,2,1,7,6,0,5,5,7,4,2,5,5,7,1,0,2,1,18,1,1,,,,,,8,0,0,2,4
212,4034.253,2021,3,0,4,4,1,0,1,2,1,3,4,1,0,6,7,8,3,1,4,5,8,10,6,1,1,14,1,1,,,,,,5,0,1,1,4
213,2370.398,2021,1,1,4,1,3,0,0,0,3,3,7,1,0,7,8,8,5,1,4,5,6,8,5,7,99,18,1,1,,,,,,4,0,0,2,3
214,4679.833,2021,3,0,3,1,1,0,1,2,3,1,10,1,0,2,5,8,2,3,5,5,8,8,5,4,1,4,4,3,,,,,,9,0,0,5,5
215,21576.96,2021,2,0,4,4,1,1,0,0,1,3,2,1,0,10,10,10,4,2,5,5,7,10,7,7,1,19,4,1,,,,,,3,0,1,2,1
216,189.2664,2021,1,1,4,1,2,0,0,0,2,3,6,1,0,7,8,8,4,2,4,4,6,8,5,5,99,15,1,1,,,,,,8,0,0,1,2
217,187.6544,2021,6,0,3,3,3,0,0,0,3,1,9,2,1,10,10,8,4,1,3,5,8,9,8,9,1,20,3,1,,,,,,3,0,0,1,2
218,7116.717,2021,4,1,4,4,1,0,0,0,2,2,4,1,0,7,8,8,3,1,1,2,7,4,3,4,1,12,1,1,,,,,,3,0,1,3,1
219,52.02877,2021,6,0,2,4,2,1,0,0,2,3,3,1,0,8,10,8,4,1,5,5,7,7,7,7,1,18,2,1,,,,,,8,0,0,3,2
220,223.9346,2021,6,1,2,1,3,0,0,0,2,3,1,6,0,10,10,10,4,1,3,4,5,10,6,8,1,20,1,1,,,,,,4,1,0,1,1
221,148.189,2021,4,1,2,4,3,1,0,0,1,3,5,1,0,7,8,8,3,2,4,4,9,8,4,4,1,12,2,1,,,,,,8,0,0,1,3
222,4820.86,2021,4,0,4,3,1,1,0,0,2,3,6,1,0,10,10,10,5,1,3,5,8,10,2,5,1,20,1,1,,,,,,8,0,0,1,1
223,2181.3,2021,5,1,4,3,1,0,0,0,3,2,3,1,0,8,5,5,2,1,2,3,5,3,0,0,1,17,2,2,,,,,,4,0,1,2,2
224,551.3388,2021,6,1,1,3,1,1,0,0,2,2,3,6,0,8,9,10,4,1,3,4,8,7,6,5,1,18,1,1,,,,,,3,0,0,1,2
225,712.5725,2021,3,0,3,4,1,0,0,0,1,3,7,2,0,6,8,8,3,1,5,5,8,8,5,7,1,18,1,1,,,,,,4,1,1,3,2
226,516.949,2021,3,0,3,1,1,1,1,1,1,3,9,2,0,5,9,9,3,1,4,5,7,10,0,5,1,12,1,2,,,,,,3,0,0,2,2
227,622.5051,2021,2,0,1,2,3,1,1,3,1,2,9,5,0,10,6,8,4,1,3,3,7,7,8,8,0,6,3,2,,,,,,8,1,0,1,2
228,2679.996,2021,1,0,4,1,3,0,0,0,1,3,5,1,1,3,7,4,3,1,3,4,4,7,6,5,99,18,1,1,,,,,,3,0,1,2,3
229,542.0219,2021,5,1,2,2,3,1,0,0,1,3,8,6,0,10,10,10,5,1,4,4,8,10,10,10,1,19,2,1,,,,,,8,0,0,1,2
230,2210.609,2021,4,0,3,1,1,1,0,0,1,3,3,1,0,7,8,8,4,1,4,4,7,7,2,5,1,19,1,1,,,,,,3,0,1,1,2
231,426.1718,2021,6,0,3,2,1,0,0,0,2,1,7,1,0,4,0,7,5,1,1,3,1,5,0,0,0,14,1,1,,,,,,3,1,0,2,4
232,708.9229,2021,6,1,2,2,1,0,0,0,3,1,3,6,1,4,0,2,1,2,3,5,7,10,3,6,1,0,4,1,,,,,,3,0,0,4,2
233,1603.653,2021,2,1,2,2,1,1,1,2,3,2,8,1,0,7,10,10,3,2,4,5,5,7,5,5,0,17,2,2,,,,,,1,0,0,1,4
234,3409.164,2021,4,1,4,2,1,1,1,1,1,3,7,3,0,7,8,9,4,1,2,5,7,9,3,6,1,18,1,1,,,,,,3,0,0,1,1
235,620.7066,2021,5,1,3,2,1,1,0,0,1,3,1,1,0,4,8,7,4,1,1,3,7,8,4,4,1,14,1,1,,,,,,3,0,0,1,3
236,1391.662,2021,6,0,3,4,3,0,0,0,2,1,5,1,0,8,7,8,3,1,3,5,4,8,3,6,1,16,2,2,,,,,,3,0,0,3,3
237,85.1556,2021,4,0,2,4,3,1,0,0,3,3,5,6,0,10,8,7,4,1,5,4,7,8,8,7,1,20,1,1,,,,,,3,0,0,1,2
238,472.8695,2021,6,1,1,2,3,0,0,0,2,1,8,1,0,8,4,7,3,1,3,4,7,6,4,3,0,20,2,1,,,,,,3,1,0,3,3
239,2418.813,2021,6,1,4,4,1,1,0,0,2,2,9,1,1,5,7,6,3,1,3,4,8,7,6,7,1,15,2,1,,,,,,3,0,0,3,4
240,386.2462,2021,3,0,3,2,3,0,0,0,1,1,9,6,0,5,5,6,4,1,4,3,4,4,5,5,0,12,3,2,,,,,,9,1,0,1,4
241,422.2654,2021,2,0,2,4,1,0,0,0,2,3,2,6,0,6,9,9,3,2,4,4,8,8,8,8,0,19,2,1,,,,,,3,1,1,2,2
242,609.2709,2021,4,0,3,3,1,0,0,0,1,2,6,1,0,5,7,5,5,1,4,5,7,8,4,8,1,16,1,1,,,,,,4,1,1,1,3
243,1714.335,2021,4,1,2,2,1,0,0,0,1,1,5,1,0,3,5,6,2,1,2,4,7,9,5,5,1,9,2,1,,,,,,3,0,0,5,6
244,2882.285,2021,2,1,2,4,1,0,0,0,3,3,4,6,0,1,7,8,3,2,4,5,8,7,6,7,1,13,1,1,,,,,,8,0,1,2,3
245,5407.266,2021,6,1,3,4,1,1,0,0,2,2,10,2,0,4,9,8,4,1,3,4,6,8,5,7,1,12,1,1,,,,,,3,0,0,1,2
246,3736.348,2021,3,1,4,3,3,1,1,1,1,3,10,2,0,3,7,9,4,2,4,4,5,8,7,5,0,15,4,2,,,,,,3,0,0,1,2
247,12845.96,2021,3,0,4,2,1,1,1,3,1,3,1,6,0,8,9,10,4,1,4,5,9,9,6,8,1,15,1,2,,,,,,4,0,0,1,2
248,1076.839,2021,6,0,3,1,3,0,0,0,3,1,8,1,1,10,8,10,4,1,3,4,7,10,4,2,1,20,1,1,,,,,,3,0,0,2,1
249,2570.974,2021,2,0,4,1,3,1,1,3,3,3,9,1,0,6,9,10,4,2,4,4,8,10,7,7,0,10,1,1,,,,,,9,0,0,2,3
250,9632.533,2021,5,0,4,4,1,0,0,0,3,2,10,1,0,4,8,9,5,1,4,5,4,6,3,7,1,17,2,1,,,,,,9,0,1,1,1
251,5317.593,2021,5,0,4,2,3,0,0,0,1,3,2,6,0,8,9,9,4,1,3,5,8,8,3,3,0,16,2,1,,,,,,8,0,0,1,4
252,410.7106,2021,6,0,4,1,2,0,0,0,2,1,4,2,0,5,8,6,4,1,3,4,7,8,4,4,1,19,1,1,,,,,,3,0,0,2,4
253,858.6319,2021,6,0,3,3,1,1,0,0,2,2,1,2,0,8,7,10,5,1,1,5,5,8,2,3,1,17,1,1,,,,,,8,0,0,1,3
254,671.246,2021,6,1,3,3,1,1,0,0,2,1,1,1,0,6,8,8,3,1,2,4,8,9,7,6,1,16,1,2,,,,,,4,0,0,1,1
255,8454.665,2021,1,1,4,1,1,0,0,0,1,3,2,2,1,7,7,5,2,1,3,4,5,8,5,5,1,16,1,1,,,,,,8,0,0,1,3
256,3976.427,2021,6,1,4,1,1,0,0,0,2,1,8,1,1,8,10,10,4,1,2,5,5,2,6,0,1,18,3,1,,,,,,8,0,0,3,4
257,4835.879,2021,5,0,4,2,1,0,0,0,1,2,3,1,0,8,8,8,4,2,3,4,5,1,1,0,1,13,1,1,,,,,,3,0,0,1,2
258,109.5783,2021,4,1,3,1,2,1,1,2,1,3,5,2,0,8,8,10,2,1,4,4,8,10,0,0,1,17,1,1,,,,,,3,0,0,1,1
259,1599.771,2021,5,0,3,4,1,1,0,0,1,3,7,1,0,5,10,9,4,1,4,5,7,10,7,7,1,15,1,1,,,,,,4,0,0,1,3
260,2187.765,2021,6,0,3,1,1,0,0,0,2,1,3,1,0,7,8,5,2,1,4,4,7,9,3,7,1,20,2,1,,,,,,3,0,0,4,1
261,4269.445,2021,2,0,4,4,1,1,0,0,3,3,2,4,0,5,8,10,4,1,5,3,9,9,6,9,0,9,2,1,,,,,,9,0,1,2,1
262,1579.081,2021,1,1,4,1,3,0,0,0,1,3,4,2,1,2,6,5,3,3,4,4,8,7,7,6,99,15,3,2,,,,,,8,0,0,2,3
263,13569.21,2021,4,1,4,1,1,1,0,0,1,2,3,2,1,8,7,5,2,2,3,4,5,5,6,5,1,11,4,2,,,,,,5,0,0,1,2
264,2067.09,2021,3,1,3,4,1,1,1,2,3,2,5,6,0,4,9,9,3,1,3,5,8,10,5,7,1,7,4,2,,,,,,3,0,0,3,2
265,408.1824,2021,6,0,3,4,3,0,0,0,2,1,3,1,1,7,7,7,3,1,3,5,5,8,2,2,1,19,2,2,,,,,,3,0,0,2,1
266,1555.512,2021,1,0,3,2,1,0,0,0,3,1,10,2,0,5,5,8,5,1,3,3,0,10,2,10,1,14,4,1,,,,,,9,1,0,3,1
267,553.3488,2021,6,1,3,2,3,1,0,0,2,1,6,6,1,7,8,7,3,1,3,4,8,7,5,4,1,17,1,1,,,,,,8,0,0,1,2
268,422.1948,2021,4,0,1,4,1,0,0,0,3,3,6,4,0,5,6,9,4,1,4,5,8,9,5,3,0,17,99,2,,,,,,9,0,0,3,6
269,1169.335,2021,6,0,3,4,1,1,0,0,2,3,5,1,0,9,6,6,4,1,3,5,6,8,3,4,1,20,1,1,,,,,,3,0,0,1,2
270,1363.036,2021,6,1,4,4,3,0,0,0,2,1,4,2,0,5,7,10,4,2,5,4,4,8,5,6,1,10,3,2,,,,,,4,1,1,1,2
271,1234.755,2021,3,1,4,2,3,1,1,1,3,2,9,1,0,4,8,6,4,2,4,4,4,3,7,3,1,7,2,2,,,,,,8,0,1,2,2
272,628.3823,2021,4,1,2,1,1,1,1,2,1,2,5,2,0,5,7,6,4,1,2,4,7,10,6,5,1,13,1,1,,,,,,3,0,0,1,3
273,329.5015,2021,6,0,3,2,3,0,0,0,1,1,10,1,1,10,8,10,5,1,4,5,7,10,0,8,1,10,1,1,,,,,,5,0,0,1,1
274,209.311,2021,2,1,2,1,3,1,1,3,3,2,10,3,0,0,0,5,4,1,4,5,5,2,0,5,0,7,4,3,,,,,,8,0,0,1,3
275,3295.317,2021,6,0,3,1,1,0,0,0,2,1,6,1,0,6,8,8,2,1,4,3,2,5,2,3,1,14,1,1,,,,,,3,1,1,1,2
276,2554.367,2021,2,1,2,1,1,1,0,0,3,3,6,1,0,5,10,8,3,2,3,4,5,10,5,5,1,9,99,2,,,,,,8,0,0,1,3
277,2030.768,2021,6,0,2,1,1,0,0,0,2,1,5,1,0,5,2,8,1,1,4,5,8,9,4,4,1,19,1,1,,,,,,4,0,0,2,1
278,4791.209,2021,1,1,4,2,1,0,0,0,1,3,2,1,0,8,8,8,4,1,3,5,7,8,5,6,0,18,1,1,,,,,,8,0,0,2,2
279,188.4692,2021,4,0,2,1,3,0,0,0,2,2,5,1,0,10,10,10,5,1,3,5,7,7,5,9,1,20,1,1,,,,,,3,0,0,1,1
280,1174.67,2021,3,1,1,1,1,0,0,0,2,3,3,2,0,6,7,6,4,1,2,3,7,10,0,0,1,20,3,1,,,,,,8,0,0,3,1
281,2223.489,2021,1,0,3,1,1,0,0,0,3,3,4,1,1,10,4,6,2,1,5,3,2,5,0,5,1,11,2,1,,,,,,3,1,1,5,5
282,2727.116,2021,1,1,1,1,1,0,0,0,1,3,3,2,0,5,7,8,3,1,3,4,7,7,6,7,99,9,2,2,,,,,,3,0,0,3,2
283,658.5771,2021,4,1,1,1,1,0,0,0,1,2,6,1,0,5,9,9,4,1,3,5,2,7,2,2,1,12,2,1,,,,,,4,0,0,2,3
284,2789.085,2021,3,0,1,4,1,1,1,1,3,2,6,4,0,6,8,8,4,1,3,5,9,9,7,8,0,11,4,2,,,,,,8,0,0,2,1
285,401.5101,2021,2,0,2,3,3,1,1,3,1,3,5,1,0,10,9,10,4,4,5,5,5,2,0,1,1,5,3,1,,,,,,3,0,0,1,1
286,5105.398,2021,4,1,4,1,1,1,0,0,1,3,10,2,0,5,7,8,5,1,3,3,4,0,0,0,1,19,3,1,,,,,,4,0,0,1,1
287,1143.948,2021,4,0,2,4,1,1,0,0,3,3,5,6,0,10,8,7,4,1,5,4,7,8,8,7,1,20,1,1,,,,,,3,0,0,1,2
288,628.8054,2021,1,0,2,2,1,0,0,0,3,2,6,4,0,10,8,8,4,1,4,3,4,4,5,4,1,6,1,1,,,,,,4,0,1,4,4
289,64.07517,2021,2,1,2,4,2,1,1,1,2,3,6,6,0,5,10,8,4,1,3,5,9,10,7,7,1,15,2,1,,,,,,8,0,0,1,1
290,169.5246,2021,5,0,2,3,1,1,0,0,1,3,10,1,0,7,5,10,4,1,1,5,9,10,5,7,0,18,1,1,,,,,,3,0,1,1,1
291,6395.722,2021,6,0,4,1,1,1,0,0,1,2,7,1,0,2,10,8,4,1,5,5,9,10,7,9,1,9,2,1,,,,,,8,0,0,1,1
292,6395.722,2021,6,1,4,1,1,0,0,0,3,1,9,1,0,9,10,8,2,1,2,5,5,8,7,7,1,15,1,1,,,,,,5,1,1,1,1
293,3486.385,2021,4,1,4,4,3,1,0,0,1,3,4,1,0,6,9,8,5,1,3,4,8,9,5,7,1,15,4,1,,,,,,3,1,0,1,1
294,6811.227,2021,3,1,4,1,3,0,1,1,3,1,9,1,0,10,10,10,5,3,5,5,10,10,9,2,1,10,4,3,,,,,,8,0,0,1,1
295,21188.43,2021,3,1,4,4,1,1,1,3,1,1,9,6,0,8,8,7,5,3,5,4,6,2,5,6,1,13,1,2,,,,,,2,0,0,5,1
296,4337.282,2021,2,1,4,4,1,1,1,1,1,2,7,1,0,5,8,9,5,1,4,5,8,10,2,6,1,17,1,2,,,,,,9,0,0,2,2
297,10741.53,2021,6,0,4,1,1,1,0,0,1,1,10,1,0,9,8,9,3,1,4,5,8,9,7,6,1,16,2,2,,,,,,1,0,0,2,2
298,2642.737,2021,5,0,4,3,3,1,0,0,3,2,6,1,0,10,10,10,4,4,3,5,7,7,5,6,1,17,1,1,,,,,,8,0,0,1,2
299,4584.607,2021,6,1,2,2,1,1,0,0,3,1,7,5,0,3,4,5,1,1,4,3,5,10,5,5,1,13,4,1,,,,,,4,1,0,2,6
300,4515.14,2021,5,1,4,2,1,1,1,1,1,1,9,1,0,5,7,7,4,1,2,2,2,1,1,0,1,18,1,1,,,,,,4,1,1,1,1
301,3016.323,2021,1,1,4,2,3,0,0,0,1,3,6,3,1,7,7,10,2,1,5,4,6,10,6,8,1,7,1,2,,,,,,5,1,1,2,2
302,1830.913,2021,4,0,1,4,1,1,0,0,1,2,6,6,0,7,8,8,2,1,3,4,9,10,6,8,1,9,3,1,,,,,,9,0,0,1,2
303,453.1571,2021,5,0,1,4,3,0,0,0,2,3,2,1,0,9,7,9,4,3,4,5,6,9,4,6,0,20,1,1,,,,,,3,0,0,2,1
304,1643.75,2021,2,1,4,4,3,0,0,0,2,1,4,2,0,5,3,7,2,3,4,5,8,4,5,7,1,4,2,1,,,,,,3,1,1,5,4
305,14959.62,2021,4,0,4,4,1,1,1,2,1,3,6,6,0,7,8,9,3,3,4,4,8,10,7,7,1,13,2,2,,,,,,4,0,0,2,3
306,22329.53,2021,6,0,4,2,1,0,0,0,2,2,1,6,1,6,8,8,3,1,2,4,9,10,7,4,1,19,2,1,,,,,,5,0,0,2,3
307,3313.257,2021,6,1,4,4,3,0,0,0,3,1,9,1,0,4,7,7,3,1,3,5,6,8,4,5,1,11,2,2,,,,,,8,0,0,2,4
308,4291.718,2021,4,0,4,2,1,1,0,0,2,3,3,6,1,10,7,7,2,1,3,3,7,7,4,6,1,16,2,1,,,,,,5,1,1,1,4
309,229.9098,2021,4,0,3,1,3,0,0,0,3,2,8,1,0,5,7,7,5,1,1,5,8,10,7,7,1,14,1,1,,,,,,5,0,0,1,1
310,4018.703,2021,6,0,4,1,1,1,0,0,2,3,9,6,0,7,10,10,2,2,5,3,5,8,6,8,1,15,2,2,,,,,,8,0,0,3,4
311,1388.509,2021,4,1,1,2,1,0,0,0,3,3,4,1,0,7,7,8,2,1,5,4,7,4,3,3,1,8,2,1,,,,,,8,0,0,2,5
312,7128.186,2021,4,1,4,4,1,1,1,1,3,3,7,5,0,2,4,7,3,1,3,4,7,10,6,2,0,10,4,1,,,,,,4,0,0,1,3
313,1575.467,2021,1,0,1,2,3,1,1,2,3,2,10,1,0,8,6,8,3,2,4,5,5,5,8,5,0,16,1,1,,,,,,4,0,0,5,2
314,3161.958,2021,5,0,4,3,3,1,0,0,3,3,3,6,0,7,7,7,3,1,4,5,10,10,10,10,0,13,3,2,,,,,,8,0,0,1,2
315,1984.795,2021,5,1,4,2,3,1,0,0,2,3,3,6,0,7,8,9,3,1,5,4,7,7,6,8,1,20,1,2,,,,,,3,0,0,1,3
316,3472.816,2021,3,1,4,1,3,1,1,2,1,3,4,1,0,5,8,8,4,1,3,3,7,7,3,3,1,17,1,2,,,,,,3,0,0,1,3
317,3472.816,2021,3,1,4,4,3,1,1,2,1,3,3,6,0,5,7,7,4,1,3,3,8,9,2,4,1,19,2,2,,,,,,3,0,0,1,2
318,1984.795,2021,3,1,4,4,3,1,1,1,1,3,7,5,0,8,10,10,3,1,5,4,7,10,10,10,1,20,1,1,,,,,,8,0,0,1,1
319,7169.142,2021,6,1,4,1,1,1,0,0,2,2,8,6,0,7,7,7,2,1,4,4,7,8,6,7,1,18,1,2,,,,,,3,0,0,1,2
320,6260.246,2021,6,1,4,3,1,1,0,0,2,1,3,1,0,4,9,9,3,1,5,4,7,9,4,5,1,16,1,1,,,,,,4,0,0,1,1
321,2646.371,2021,6,0,4,1,3,0,0,0,3,1,7,6,1,8,7,4,1,1,1,4,3,9,4,2,0,15,2,2,,,,,,3,0,0,1,1
322,1771.83,2021,4,1,4,2,3,0,0,0,1,3,6,1,0,6,6,9,5,2,3,5,8,6,0,0,1,12,1,2,,,,,,8,0,0,4,2
323,1811.306,2021,4,1,1,1,3,1,0,0,1,2,10,1,0,6,7,7,1,1,4,4,3,8,2,3,1,10,3,1,,,,,,3,1,0,1,2
324,3231.358,2021,2,0,4,4,3,1,0,0,2,3,4,2,0,8,10,8,5,1,5,5,8,9,7,9,1,19,1,1,,,,,,4,0,1,2,4
325,541.3923,2021,5,1,1,1,3,1,0,0,1,2,9,1,1,2,7,7,2,2,4,4,9,6,6,6,1,6,1,1,,,,,,2,0,0,3,2
326,5065.368,2021,3,1,4,2,1,0,0,0,3,1,7,6,0,5,8,8,1,2,3,4,4,8,3,7,1,15,4,3,,,,,,3,0,1,1,1
327,1245.394,2021,2,0,1,2,1,1,1,3,3,3,1,2,0,7,10,8,3,3,3,5,7,9,4,5,1,14,4,2,,,,,,4,0,0,2,1
328,1691.39,2021,3,0,4,4,3,1,1,2,1,3,5,2,0,6,8,8,3,1,3,3,7,8,6,5,1,9,2,2,,,,,,3,0,1,1,1
329,1254.328,2021,2,0,4,3,3,1,1,1,1,3,6,2,0,8,8,9,4,2,2,3,7,8,0,3,1,18,2,2,,,,,,3,0,1,2,2
330,2003.771,2021,3,1,4,2,3,1,1,1,1,3,1,1,0,4,5,5,3,1,4,4,6,9,2,1,1,9,3,3,,,,,,9,0,1,2,3
331,17774.22,2021,6,1,4,3,1,0,0,0,1,3,1,6,0,9,7,6,2,1,3,5,8,9,8,8,0,20,1,1,,,,,,3,0,0,2,3
332,2744.614,2021,1,1,4,1,3,0,0,0,3,3,3,1,0,7,6,10,2,2,5,5,10,5,5,7,1,8,1,1,,,,,,9,0,0,3,2
333,7018.991,2021,3,1,4,4,1,1,1,2,1,3,2,1,0,8,8,8,3,2,5,4,8,10,2,6,1,16,1,1,,,,,,3,1,0,1,2
334,7549.233,2021,5,2,4,2,1,1,0,0,1,3,3,3,0,9,5,5,3,1,3,3,5,5,5,5,1,20,1,1,,,,,,3,0,0,1,2
335,18750.98,2021,2,0,4,4,1,1,0,0,2,3,7,2,0,9,8,8,4,1,5,5,8,7,7,6,1,18,3,2,,,,,,9,0,0,3,1
336,1929.151,2021,6,1,4,2,3,0,0,0,1,2,7,1,0,7,9,9,2,1,3,5,8,10,1,3,1,18,1,1,,,,,,2,0,0,1,2
337,12615.14,2021,5,1,4,1,1,0,0,0,2,3,2,1,0,10,8,9,5,1,4,5,8,8,7,8,1,20,2,1,,,,,,4,0,0,2,2
338,4309.66,2021,4,0,3,4,1,0,0,0,1,2,7,6,0,4,7,6,3,1,3,4,8,8,6,8,1,6,2,2,,,,,,9,0,0,2,5
